filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-20T16:14:24.148Z,NVDA,BUY,3.242,190.2800,-616.89,Open Long,,,,0.000000,Open Long,0.185066
2025-11-20T16:14:24.829Z,NVDA,BUY,5,190.2800,-951.40,Open Long,,,,0.000000,Open Long,0.285420
2025-11-20T16:14:25.328Z,NVDA,BUY,9.616,190.2800,-1829.73,Open Long,,,,0.000000,Open Long,0.548919
2025-11-20T16:26:59.873Z,GOOGL,SELL,11.33,300.5800,3405.57,Open Short,,,,0.000000,Open Short,1.021671
2025-11-20T16:40:09.574Z,NVDA,BUY,16,187.8400,-3005.44,Open Long,,,,0.000000,Open Long,2.704895
2025-11-20T16:53:12.091Z,GOOGL,SELL,16.73,298.5200,4994.24,Open Short,,,,0.000000,Open Short,1.498271
2025-11-20T16:57:14.570Z,XYZ100,SELL,0.12,24507.0000,2940.84,Close Long,,,,-78.120000,Close Long,2.646756
2025-11-20T17:14:46.087Z,NVDA,SELL,201.62,184.1343,37125.16,Close Long,,,,-871.337280,Close Long,33.412632
2025-11-20T17:14:51.950Z,GOOGL,SELL,0.939,295.4900,277.47,Open Short,,,,0.000000,Open Short,0.083239
2025-11-20T17:14:58.876Z,GOOGL,SELL,4.233,295.4900,1250.81,Open Short,,,,0.000000,Open Short,0.375242
2025-11-20T17:47:19.471Z,PLTR,BUY,0.803,156.3800,-125.57,Open Long,,,,0.000000,Open Long,0.037671
2025-11-20T17:47:39.537Z,PLTR,BUY,10.363,156.3800,-1620.57,Open Long,,,,0.000000,Open Long,0.486169
2025-11-20T17:47:41.633Z,PLTR,BUY,0.574,156.3800,-89.76,Open Long,,,,0.000000,Open Long,0.026928
2025-11-20T17:57:38.511Z,PLTR,BUY,0.051,157.3900,-8.03,Open Long,,,,0.000000,Open Long,0.002408
2025-11-20T17:59:18.312Z,GOOGL,SELL,44.828,295.4900,13246.23,Open Short,,,,0.000000,Open Short,3.973867
2025-11-20T18:10:09.499Z,PLTR,SELL,11.791,158.7100,1871.35,Close Long,,,,27.425866,Close Long,1.684214
2025-11-20T18:23:15.071Z,PLTR,BUY,18,158.3700,-2850.66,Open Long,,,,0.000000,Open Long,2.565594
2025-11-20T18:58:26.937Z,PLTR,BUY,16.6,156.8100,-2603.05,Open Long,,,,0.000000,Open Long,0.780913
2025-11-20T19:40:41.663Z,PLTR,BUY,0.127,157.1600,-19.96,Open Long,,,,0.000000,Open Long,0.005987
2025-11-20T19:40:47.176Z,PLTR,BUY,0.078,157.1600,-12.26,Open Long,,,,0.000000,Open Long,0.003677
2025-11-20T19:40:52.111Z,PLTR,BUY,0.333,157.1600,-52.33,Open Long,,,,0.000000,Open Long,0.015700
2025-11-20T19:41:22.098Z,PLTR,BUY,0.332,157.1600,-52.18,Open Long,,,,0.000000,Open Long,0.015653
2025-11-20T19:41:48.095Z,PLTR,BUY,0.078,157.1600,-12.26,Open Long,,,,0.000000,Open Long,0.003677
2025-11-20T19:41:52.020Z,PLTR,BUY,0.332,157.1600,-52.18,Open Long,,,,0.000000,Open Long,0.015653
2025-11-20T20:22:47.347Z,PLTR,BUY,31.941,157.8500,-5041.89,Open Long,,,,0.000000,Open Long,1.512566
2025-11-20T20:22:48.035Z,PLTR,BUY,7.165,157.8500,-1131.00,Open Long,,,,0.000000,Open Long,0.339297
2025-11-20T20:22:49.783Z,PLTR,BUY,0.894,157.8500,-141.12,Open Long,,,,0.000000,Open Long,0.042335
2025-11-20T20:42:20.495Z,GOOGL,BUY,10,290.4500,-2904.50,Close Short,,,,91.950000,Close Short,2.614050
2025-11-20T20:42:20.495Z,GOOGL,BUY,11.33,290.4500,-3290.80,Close Short,,,,104.179350,Close Short,2.961718
