filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-19T23:00:26.187Z,GOOGL,SELL,40,297.3100,11892.40,Open Short,,,,0.000000,Open Short,3.567719
2025-11-19T23:01:54.623Z,GOOGL,SELL,6.073,297.3100,1805.56,Open Short,,,,0.000000,Open Short,0.541669
2025-11-19T23:01:56.293Z,GOOGL,SELL,10,297.3100,2973.10,Open Short,,,,0.000000,Open Short,0.891929
2025-11-19T23:01:56.685Z,GOOGL,SELL,10,297.3100,2973.10,Open Short,,,,0.000000,Open Short,0.891929
2025-11-19T23:02:00.753Z,GOOGL,SELL,7.079,297.3100,2104.66,Open Short,,,,0.000000,Open Short,0.631397
2025-11-19T23:02:04.035Z,GOOGL,SELL,10,297.3100,2973.10,Open Short,,,,0.000000,Open Short,0.891929
2025-11-19T23:02:06.248Z,GOOGL,SELL,7.18,297.3100,2134.69,Open Short,,,,0.000000,Open Short,0.640405
2025-11-19T23:02:07.066Z,GOOGL,SELL,10,297.3100,2973.10,Open Short,,,,0.000000,Open Short,0.891929
2025-11-19T23:02:07.471Z,GOOGL,SELL,10,297.3100,2973.10,Open Short,,,,0.000000,Open Short,0.891929
2025-11-19T23:02:10.720Z,GOOGL,SELL,7.079,297.3100,2104.66,Open Short,,,,0.000000,Open Short,0.631397
2025-11-19T23:02:15.238Z,GOOGL,SELL,6.828,297.3100,2030.03,Open Short,,,,0.000000,Open Short,0.609009
2025-11-19T23:02:19.676Z,GOOGL,SELL,7.079,297.3100,2104.66,Open Short,,,,0.000000,Open Short,0.631397
2025-11-19T23:02:24.253Z,GOOGL,SELL,3.252,297.3100,966.85,Open Short,,,,0.000000,Open Short,0.290055
2025-11-19T23:31:42.172Z,XYZ100,BUY,1.06,24974.0000,-26472.44,Open Long,,,,0.000000,Open Long,23.825181
2025-11-19T23:32:23.043Z,NVDA,SELL,0.293,195.6800,57.33,Open Short,,,,0.000000,Open Short,0.017200
2025-11-19T23:32:34.620Z,NVDA,SELL,5.511,195.6800,1078.39,Open Short,,,,0.000000,Open Short,0.323517
2025-11-19T23:32:41.717Z,NVDA,SELL,84.316,195.6800,16498.95,Open Short,,,,0.000000,Open Short,4.949686
2025-11-19T23:42:01.356Z,NVDA,SELL,1.91,196.2200,374.78,Open Short,,,,0.000000,Open Short,0.337302
2025-11-19T23:42:03.101Z,TSLA,SELL,5.56,410.3200,2281.38,Open Short,,,,0.000000,Open Short,2.053236
2025-11-19T23:42:06.067Z,TSLA,SELL,0.058,410.3200,23.80,Open Short,,,,0.000000,Open Short,0.007139
2025-11-19T23:42:36.007Z,TSLA,SELL,0.058,410.3200,23.80,Open Short,,,,0.000000,Open Short,0.007139
2025-11-19T23:42:40.169Z,PLTR,BUY,24.33,172.3100,-4192.30,Open Long,,,,0.000000,Open Long,1.257690
2025-11-19T23:42:58.162Z,TSLA,SELL,4.544,410.3200,1864.49,Open Short,,,,0.000000,Open Short,0.559348
2025-11-19T23:43:27.334Z,GOOGL,SELL,2.687,299.6200,805.08,Open Short,,,,0.000000,Open Short,0.241523
2025-11-19T23:44:20.603Z,XYZ100,BUY,0.004,25002.0000,-100.01,Open Long,,,,0.000000,Open Long,0.030002
2025-11-19T23:44:24.556Z,XYZ100,BUY,0.001,25002.0000,-25.00,Open Long,,,,0.000000,Open Long,0.007500
2025-11-19T23:44:29.706Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:44:30.114Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:44:35.267Z,GOOGL,SELL,1.061,299.6200,317.90,Open Short,,,,0.000000,Open Short,0.095369
2025-11-19T23:44:36.046Z,XYZ100,BUY,0.0006,25002.0000,-15.00,Open Long,,,,0.000000,Open Long,0.004500
2025-11-19T23:44:37.852Z,XYZ100,BUY,0.004,25002.0000,-100.01,Open Long,,,,0.000000,Open Long,0.030002
2025-11-19T23:44:39.006Z,GOOGL,SELL,0.045,299.6200,13.48,Open Short,,,,0.000000,Open Short,0.004044
2025-11-19T23:44:47.386Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:44:47.589Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:44:57.710Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:44:57.876Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:44:58.928Z,XYZ100,BUY,0.001,25002.0000,-25.00,Open Long,,,,0.000000,Open Long,0.007500
2025-11-19T23:45:06.088Z,XYZ100,BUY,0.0004,25002.0000,-10.00,Open Long,,,,0.000000,Open Long,0.003000
2025-11-19T23:45:06.696Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:45:07.298Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:45:12.750Z,NVDA,SELL,1.492,196.2200,292.76,Open Short,,,,0.000000,Open Short,0.087828
2025-11-19T23:45:13.309Z,NVDA,SELL,9.433,196.2200,1850.94,Open Short,,,,0.000000,Open Short,0.555282
2025-11-19T23:45:14.821Z,NVDA,SELL,20,196.2200,3924.40,Open Short,,,,0.000000,Open Short,1.177320
2025-11-19T23:45:17.846Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:45:18.463Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:45:23.024Z,NVDA,SELL,0.293,196.2200,57.49,Open Short,,,,0.000000,Open Short,0.017247
2025-11-19T23:45:25.450Z,XYZ100,BUY,0.004,25002.0000,-100.01,Open Long,,,,0.000000,Open Long,0.030002
2025-11-19T23:45:27.552Z,XYZ100,BUY,0.001,25002.0000,-25.00,Open Long,,,,0.000000,Open Long,0.007500
2025-11-19T23:45:32.093Z,XYZ100,BUY,0.0195,25002.0000,-487.54,Open Long,,,,0.000000,Open Long,0.146261
2025-11-19T23:45:34.314Z,XYZ100,BUY,0.004,25002.0000,-100.01,Open Long,,,,0.000000,Open Long,0.030002
2025-11-19T23:45:36.015Z,XYZ100,BUY,0.0004,25002.0000,-10.00,Open Long,,,,0.000000,Open Long,0.003000
2025-11-19T23:45:41.411Z,XYZ100,BUY,0.004,25002.0000,-100.01,Open Long,,,,0.000000,Open Long,0.030002
2025-11-19T23:45:43.552Z,NVDA,SELL,1.528,196.2200,299.82,Open Short,,,,0.000000,Open Short,0.089947
2025-11-19T23:45:49.545Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:45:50.240Z,XYZ100,BUY,0.002,25002.0000,-50.00,Open Long,,,,0.000000,Open Long,0.015001
2025-11-19T23:45:53.001Z,NVDA,SELL,0.293,196.2200,57.49,Open Short,,,,0.000000,Open Short,0.017247
2025-11-19T23:45:53.136Z,XYZ100,BUY,0.001,25002.0000,-25.00,Open Long,,,,0.000000,Open Long,0.007500
2025-11-19T23:45:58.002Z,XYZ100,BUY,0.004,25002.0000,-100.01,Open Long,,,,0.000000,Open Long,0.030002
2025-11-19T23:46:04.045Z,NVDA,SELL,0.631,196.2200,123.81,Open Short,,,,0.000000,Open Short,0.037144
2025-11-19T23:54:23.005Z,NVDA,SELL,0.293,196.2200,57.49,Open Short,,,,0.000000,Open Short,0.017247
2025-11-19T23:54:53.016Z,NVDA,SELL,0.293,196.2200,57.49,Open Short,,,,0.000000,Open Short,0.017247
2025-11-19T23:55:19.598Z,NVDA,SELL,1,196.2200,196.22,Open Short,,,,0.000000,Open Short,0.058865
2025-11-19T23:55:23.036Z,NVDA,SELL,0.294,196.2200,57.69,Open Short,,,,0.000000,Open Short,0.017306
2025-11-19T23:55:27.002Z,NVDA,SELL,1,196.2200,196.22,Open Short,,,,0.000000,Open Short,0.058865
2025-11-19T23:55:39.992Z,NVDA,SELL,23.509,196.2200,4612.94,Open Short,,,,0.000000,Open Short,1.383880
2025-11-19T23:55:53.050Z,NVDA,SELL,0.293,196.2200,57.49,Open Short,,,,0.000000,Open Short,0.017247
2025-11-19T23:56:23.001Z,NVDA,SELL,0.058,196.2200,11.38,Open Short,,,,0.000000,Open Short,0.003414
2025-11-20T00:09:15.613Z,GOOGL,SELL,4.38,299.9600,1313.82,Open Short,,,,0.000000,Open Short,1.182440
2025-11-20T00:09:17.087Z,PLTR,BUY,7.602,171.9400,-1307.09,Open Long,,,,0.000000,Open Long,1.176376
2025-11-20T00:10:06.004Z,NVDA,SELL,2.816,195.8100,551.40,Open Short,,,,0.000000,Open Short,0.165420
2025-11-20T00:32:38.925Z,XYZ100,BUY,0.12,25064.0000,-3007.68,Open Long,,,,0.000000,Open Long,2.706905
2025-11-20T00:32:39.403Z,GOOGL,SELL,1.9,299.9500,569.90,Open Short,,,,0.000000,Open Short,0.512914
2025-11-20T09:51:36.281Z,PLTR,SELL,31.932,170.5764,5446.85,Close Long,,,,-52.515802,Close Long,4.902157
2025-11-20T10:02:18.670Z,NVDA,SELL,6.28,196.0000,1230.88,Open Short,,,,0.000000,Open Short,1.107792
2025-11-20T10:03:38.017Z,XYZ100,BUY,0.0464,24982.0000,-1159.16,Open Long,,,,0.000000,Open Long,0.347749
2025-11-20T10:03:40.229Z,XYZ100,BUY,0.01,24982.0000,-249.82,Open Long,,,,0.000000,Open Long,0.074946
2025-11-20T10:03:41.661Z,XYZ100,BUY,0.004,24982.0000,-99.93,Open Long,,,,0.000000,Open Long,0.029978
2025-11-20T10:03:43.547Z,XYZ100,BUY,0.01,24982.0000,-249.82,Open Long,,,,0.000000,Open Long,0.074946
2025-11-20T10:03:48.200Z,XYZ100,BUY,0.01,24982.0000,-249.82,Open Long,,,,0.000000,Open Long,0.074946
2025-11-20T10:03:50.489Z,XYZ100,BUY,0.004,24982.0000,-99.93,Open Long,,,,0.000000,Open Long,0.029978
2025-11-20T10:03:52.507Z,XYZ100,BUY,0.005,24982.0000,-124.91,Open Long,,,,0.000000,Open Long,0.037473
2025-11-20T10:03:52.630Z,XYZ100,BUY,0.005,24982.0000,-124.91,Open Long,,,,0.000000,Open Long,0.037473
2025-11-20T10:03:53.747Z,XYZ100,BUY,0.0056,24982.0000,-139.90,Open Long,,,,0.000000,Open Long,0.041969
2025-11-20T10:23:14.055Z,MSFT,SELL,2.85,490.3200,1397.41,Open Short,,,,0.000000,Open Short,1.257663
2025-11-20T10:23:18.065Z,NVDA,SELL,0.26,195.6600,50.87,Open Short,,,,0.000000,Open Short,0.015261
2025-11-20T10:23:26.419Z,NVDA,SELL,4.87,195.6600,952.86,Open Short,,,,0.000000,Open Short,0.285859
2025-11-20T11:16:42.331Z,NVDA,SELL,0.2,195.7100,39.14,Open Short,,,,0.000000,Open Short,0.011742
2025-11-20T13:49:53.611Z,GOOGL,BUY,1.9,306.6915,-582.71,Close Short,,,,-17.532240,Close Short,0.524441
2025-11-20T13:49:53.611Z,GOOGL,BUY,4.38,306.7400,-1343.52,Close Short,,,,-40.628880,Close Short,1.209169
2025-11-20T13:49:53.611Z,GOOGL,BUY,134.57,306.8300,-41290.11,Close Short,,,,-1260.382620,Close Short,37.161101
2025-11-20T14:04:42.042Z,XYZ100,BUY,0.68,25158.0000,-17107.44,Open Long,,,,0.000000,Open Long,15.396687
2025-11-20T14:04:51.393Z,AMZN,BUY,25.06,227.6700,-5705.41,Open Long,,,,0.000000,Open Long,1.711623
2025-11-20T14:18:43.974Z,XYZ100,BUY,0.4139,25148.0000,-10408.76,Open Long,,,,0.000000,Open Long,9.367876
2025-11-20T14:18:44.037Z,XYZ100,BUY,0.0015,25148.0000,-37.72,Open Long,,,,0.000000,Open Long,0.011316
2025-11-20T14:18:44.818Z,AMZN,SELL,25.06,226.9802,5688.12,Close Long,,,,-17.278521,Close Long,5.119292
2025-11-20T14:18:45.016Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:18:45.145Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:18:52.706Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:18:53.382Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:02.034Z,XYZ100,BUY,0.0143,25148.0000,-359.62,Open Long,,,,0.000000,Open Long,0.107884
2025-11-20T14:19:03.502Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:03.537Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:14.108Z,XYZ100,BUY,0.0014,25148.0000,-35.21,Open Long,,,,0.000000,Open Long,0.010562
2025-11-20T14:19:15.387Z,XYZ100,BUY,0.004,25148.0000,-100.59,Open Long,,,,0.000000,Open Long,0.030176
2025-11-20T14:19:16.662Z,XYZ100,BUY,0.001,25148.0000,-25.15,Open Long,,,,0.000000,Open Long,0.007544
2025-11-20T14:19:25.929Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:26.135Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:32.043Z,XYZ100,BUY,0.0143,25148.0000,-359.62,Open Long,,,,0.000000,Open Long,0.107884
2025-11-20T14:19:35.467Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:36.483Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:40.170Z,XYZ100,BUY,0.0023,25148.0000,-57.84,Open Long,,,,0.000000,Open Long,0.017352
2025-11-20T14:19:44.059Z,XYZ100,BUY,0.0015,25148.0000,-37.72,Open Long,,,,0.000000,Open Long,0.011316
2025-11-20T14:19:45.465Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:46.551Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:19:53.365Z,XYZ100,BUY,0.001,25148.0000,-25.15,Open Long,,,,0.000000,Open Long,0.007544
2025-11-20T14:19:54.781Z,XYZ100,BUY,0.004,25148.0000,-100.59,Open Long,,,,0.000000,Open Long,0.030176
2025-11-20T14:20:02.018Z,XYZ100,BUY,0.0143,25148.0000,-359.62,Open Long,,,,0.000000,Open Long,0.107884
2025-11-20T14:20:03.284Z,XYZ100,BUY,0.0235,25148.0000,-590.98,Open Long,,,,0.000000,Open Long,0.177293
2025-11-20T14:20:04.314Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:20:04.416Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:20:14.066Z,XYZ100,BUY,0.0014,25148.0000,-35.21,Open Long,,,,0.000000,Open Long,0.010562
2025-11-20T14:20:14.260Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:20:14.514Z,XYZ100,BUY,0.002,25148.0000,-50.30,Open Long,,,,0.000000,Open Long,0.015088
2025-11-20T14:20:23.425Z,XYZ100,BUY,0.0204,25148.0000,-513.02,Open Long,,,,0.000000,Open Long,0.153905
2025-11-20T14:20:25.234Z,XYZ100,BUY,0.0092,25148.0000,-231.36,Open Long,,,,0.000000,Open Long,0.069408
2025-11-20T14:20:41.200Z,PLTR,BUY,10,171.7800,-1717.80,Open Long,,,,0.000000,Open Long,0.515339
2025-11-20T14:20:43.775Z,PLTR,BUY,11.143,171.7800,-1914.14,Open Long,,,,0.000000,Open Long,0.574243
2025-11-20T14:20:46.523Z,PLTR,BUY,3.637,171.7800,-624.76,Open Long,,,,0.000000,Open Long,0.187429
2025-11-20T14:41:39.685Z,NVDA,SELL,3.053,193.2600,590.02,Open Short,,,,0.000000,Open Short,0.177006
2025-11-20T14:41:40.458Z,AMZN,BUY,5.54,226.0000,-1252.04,Open Long,,,,0.000000,Open Long,1.126835
2025-11-20T14:41:40.964Z,XYZ100,BUY,0.0194,25106.0000,-487.06,Open Long,,,,0.000000,Open Long,0.146116
2025-11-20T14:41:41.535Z,XYZ100,BUY,0.004,25106.0000,-100.42,Open Long,,,,0.000000,Open Long,0.030126
2025-11-20T14:41:42.123Z,NVDA,SELL,5.597,193.2600,1081.68,Open Short,,,,0.000000,Open Short,0.324502
2025-11-20T14:41:42.123Z,XYZ100,BUY,0.05,25106.0000,-1255.30,Open Long,,,,0.000000,Open Long,0.376589
2025-11-20T14:41:42.469Z,XYZ100,BUY,0.18,25106.0000,-4519.08,Open Long,,,,0.000000,Open Long,1.355722
2025-11-20T14:41:43.135Z,XYZ100,BUY,0.0766,25106.0000,-1923.12,Open Long,,,,0.000000,Open Long,0.576935
2025-11-20T15:04:09.962Z,XYZ100,BUY,0.03,25196.0000,-755.88,Open Long,,,,0.000000,Open Long,0.680290
2025-11-20T15:04:10.515Z,NVDA,SELL,1.95,194.7500,379.76,Open Short,,,,0.000000,Open Short,0.341786
2025-11-20T15:17:08.601Z,NVDA,SELL,1.04,193.0000,200.72,Open Short,,,,0.000000,Open Short,0.060215
2025-11-20T15:17:28.165Z,XYZ100,BUY,0.02,25098.0000,-501.96,Open Long,,,,0.000000,Open Long,0.150588
2025-11-20T16:13:03.614Z,AMZN,SELL,5.54,224.9800,1246.39,Close Long,,,,-5.650800,Close Long,1.121750
2025-11-20T16:29:34.931Z,PLTR,BUY,3.69,165.5100,-610.73,Open Long,,,,0.000000,Open Long,0.183219
2025-11-20T16:50:38.126Z,PLTR,SELL,28.47,163.5000,4654.85,Close Long,,,,-212.585490,Close Long,4.189360
2025-11-20T16:58:17.661Z,NVDA,BUY,0.2,184.8500,-36.97,Close Short,,,,2.177600,Close Short,0.033273
2025-11-20T16:58:17.661Z,NVDA,BUY,1.04,184.8662,-192.26,Close Short,,,,11.306640,Close Short,0.173034
2025-11-20T16:58:17.661Z,NVDA,BUY,1.95,184.8900,-360.54,Close Short,,,,21.153600,Close Short,0.324481
2025-11-20T16:58:17.661Z,NVDA,BUY,5.13,184.8900,-948.49,Close Short,,,,55.650240,Close Short,0.853637
2025-11-20T16:58:17.661Z,NVDA,BUY,6.28,184.8900,-1161.11,Close Short,,,,68.125440,Close Short,1.044998
2025-11-20T16:58:17.661Z,NVDA,BUY,8.65,184.8900,-1599.30,Close Short,,,,93.835200,Close Short,1.439368
2025-11-20T16:58:17.661Z,NVDA,BUY,26.74,184.8900,-4943.96,Close Short,,,,290.075520,Close Short,4.449562
2025-11-20T16:58:17.661Z,NVDA,BUY,35.58,184.8900,-6578.39,Close Short,,,,385.971840,Close Short,5.920547
2025-11-20T16:58:17.661Z,NVDA,BUY,90.12,184.9100,-16664.09,Close Short,,,,975.819360,Close Short,14.997680
2025-11-20T16:59:35.446Z,XYZ100,SELL,2.9729,24435.0000,72642.81,Close Long,,,,-1891.269793,Close Long,65.378530
2025-11-20T17:20:08.425Z,PLTR,BUY,185.26,158.5000,-29363.71,Open Long,,,,0.000000,Open Long,26.427339
2025-11-20T17:20:16.086Z,GOOGL,SELL,0.093,294.0200,27.34,Open Short,,,,0.000000,Open Short,0.008203
2025-11-20T17:22:02.070Z,GOOGL,SELL,42.491,294.0200,12493.20,Open Short,,,,0.000000,Open Short,3.747960
2025-11-20T17:22:05.704Z,GOOGL,SELL,5.486,294.0200,1612.99,Open Short,,,,0.000000,Open Short,0.483898
2025-11-20T17:22:08.130Z,GOOGL,SELL,1.85,294.0200,543.94,Open Short,,,,0.000000,Open Short,0.163181
2025-11-20T17:30:10.172Z,TSLA,BUY,10.22,404.6732,-4135.76,Close Short,,,,57.710400,Close Short,3.722177
2025-11-20T17:30:12.425Z,NVDA,BUY,2.816,183.8600,-517.75,Close Short,,,,33.448448,Close Short,0.465974
2025-11-20T17:30:13.598Z,GOOGL,BUY,54.826,295.0653,-16177.25,Close Short,,,,-40.421932,Close Short,14.559515
2025-11-20T17:30:25.273Z,PLTR,BUY,70.225,157.5300,-11062.54,Open Long,,,,0.000000,Open Long,3.318763
2025-11-20T17:30:26.673Z,PLTR,BUY,4.045,157.5300,-637.21,Open Long,,,,0.000000,Open Long,0.191162
2025-11-20T17:31:18.405Z,XYZ100,BUY,0.3055,24398.0000,-7453.59,Open Long,,,,0.000000,Open Long,2.236076
2025-11-20T17:31:19.568Z,XYZ100,BUY,0.0545,24398.0000,-1329.69,Open Long,,,,0.000000,Open Long,0.398907
2025-11-20T18:05:43.679Z,PLTR,SELL,259.53,158.0814,41026.86,Close Long,,,,-36.500410,Close Long,36.924146
2025-11-20T18:05:44.276Z,TSLA,BUY,0.129,403.3800,-52.04,Open Long,,,,0.000000,Open Long,0.046832
2025-11-20T18:05:48.066Z,TSLA,BUY,0.03,403.4300,-12.10,Open Long,,,,0.000000,Open Long,0.003630
