filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-13T22:03:12.584Z,ETH,BUY,0.0063,3181.3000,-20.04,Open Long,,,,0.000000,Open Long,0.009018
2025-11-13T22:03:12.584Z,ETH,BUY,0.0937,3181.5000,-298.11,Open Long,,,,0.000000,Open Long,0.134147
2025-11-13T22:03:19.095Z,SOL,SELL,0.55,141.8700,78.03,Open Short,,,,0.000000,Open Short,0.035112
2025-11-13T22:03:25.054Z,SOL,BUY,0.22,141.8900,-31.22,Close Short,,,,-0.004400,Close Short,0.014047
2025-11-13T22:03:25.054Z,SOL,BUY,0.22,141.9000,-31.22,Close Short,,,,-0.006600,Close Short,0.014048
2025-11-13T22:03:25.054Z,SOL,BUY,0.11,141.9000,-15.61,Close Short,,,,-0.003300,Close Short,0.007024
2025-11-13T22:11:20.853Z,ETH,SELL,0.1,3212.0000,321.20,Close Long,,,,3.052000,Close Long,0.048179
2025-11-14T02:46:02.516Z,BTC,SELL,0.01,99842.0000,998.42,Open Short,,,,0.000000,Open Short,0.449289
2025-11-14T02:46:08.498Z,ETH,SELL,0.0593,3247.4000,192.57,Open Short,,,,0.000000,Open Short,0.086656
2025-11-14T03:41:44.324Z,ETH,BUY,0.0593,3218.5000,-190.86,Close Short,,,,1.713770,Close Short,0.085885
2025-11-14T03:46:03.631Z,ETH,SELL,0.04,3213.7000,128.55,Open Short,,,,0.000000,Open Short,0.057846
2025-11-14T03:46:09.858Z,SOL,SELL,0.75,143.7900,107.84,Open Short,,,,0.000000,Open Short,0.048529
2025-11-14T04:38:22.055Z,BTC,BUY,0.01,97200.0000,-972.00,Close Short,,,,26.420000,Close Short,0.145800
2025-11-14T05:28:09.548Z,BTC,SELL,0.01,97499.0000,974.99,Open Short,,,,0.000000,Open Short,0.438745
2025-11-14T17:54:16.182Z,BTC,BUY,0.01,95794.0000,-957.94,Close Short,,,,17.050000,Close Short,0.431073
2025-11-14T17:54:17.586Z,ETH,BUY,0.0047,3181.1000,-14.95,Close Short,,,,0.153220,Close Short,0.006728
2025-11-14T17:54:17.586Z,ETH,BUY,0.0353,3181.3000,-112.30,Close Short,,,,1.143720,Close Short,0.050534
2025-11-14T17:54:18.835Z,SOL,BUY,0.71,141.1500,-100.22,Close Short,,,,1.874400,Close Short,0.045097
2025-11-14T17:54:18.835Z,SOL,BUY,0.04,141.1500,-5.65,Close Short,,,,0.105600,Close Short,0.002540
2025-11-14T21:49:53.341Z,BTC,SELL,0.01,95013.0000,950.13,Open Short,,,,0.000000,Open Short,0.427558
2025-11-14T21:49:59.317Z,ETH,SELL,0.1,3171.4000,317.14,Open Short,,,,0.000000,Open Short,0.142713
2025-11-14T21:50:05.749Z,SOL,SELL,0.69,140.6100,97.02,Open Short,,,,0.000000,Open Short,0.043659
2025-11-14T23:06:10.681Z,ETH,BUY,0.1,3100.0000,-310.00,Close Short,,,,7.140000,Close Short,0.046499
2025-11-15T00:19:49.979Z,BTC,BUY,0.01,95228.0000,-952.28,Close Short,,,,-2.150000,Close Short,0.428526
2025-11-15T00:19:50.982Z,SOL,BUY,0.69,140.6600,-97.06,Close Short,,,,-0.034500,Close Short,0.043674
2025-11-18T01:11:50.080Z,TSLA,BUY,0.588,410.4300,-241.33,Open Long,,,,0.000000,Open Long,0.217199
2025-11-18T01:11:50.080Z,TSLA,BUY,0.512,410.4300,-210.14,Open Long,,,,0.000000,Open Long,0.189126
2025-11-18T01:18:40.137Z,PLTR,BUY,0.108,170.7200,-18.44,Open Long,,,,0.000000,Open Long,0.016593
2025-11-18T01:18:40.137Z,PLTR,BUY,0.899,170.7200,-153.48,Open Long,,,,0.000000,Open Long,0.138129
2025-11-18T01:18:40.137Z,PLTR,BUY,1.853,170.7200,-316.34,Open Long,,,,0.000000,Open Long,0.284709
2025-11-18T01:18:40.137Z,PLTR,BUY,0.149,170.7200,-25.44,Open Long,,,,0.000000,Open Long,0.022893
2025-11-18T01:18:40.137Z,PLTR,BUY,0.677,170.7200,-115.58,Open Long,,,,0.000000,Open Long,0.104019
2025-11-18T01:18:40.137Z,PLTR,BUY,0.175,170.7200,-29.88,Open Long,,,,0.000000,Open Long,0.026888
2025-11-18T01:18:40.137Z,PLTR,BUY,0.669,170.7200,-114.21,Open Long,,,,0.000000,Open Long,0.102790
2025-11-18T06:58:22.085Z,PLTR,BUY,0.079,167.3100,-13.22,Open Long,,,,0.000000,Open Long,0.011895
2025-11-18T06:58:22.085Z,PLTR,BUY,1.607,167.3100,-268.87,Open Long,,,,0.000000,Open Long,0.241980
2025-11-18T06:58:22.085Z,PLTR,BUY,0.372,167.3100,-62.24,Open Long,,,,0.000000,Open Long,0.056015
2025-11-18T06:58:22.085Z,PLTR,BUY,2.722,167.3100,-455.42,Open Long,,,,0.000000,Open Long,0.409876
2025-11-18T07:05:47.862Z,PLTR,BUY,1.42,167.3100,-237.58,Open Long,,,,0.000000,Open Long,0.213822
2025-11-18T08:24:10.186Z,NVDA,SELL,1.96,184.6600,361.93,Open Short,,,,0.000000,Open Short,0.325740
2025-11-18T08:53:27.602Z,PLTR,BUY,1.18,169.5900,-200.12,Open Long,,,,0.000000,Open Long,0.180104
2025-11-18T17:12:17.217Z,TSLA,SELL,1.1,404.3700,444.81,Close Long,,,,-6.666000,Close Long,0.400326
2025-11-18T17:12:17.217Z,NVDA,BUY,0.143,183.0800,-26.18,Close Short,,,,0.225940,Close Short,0.023562
2025-11-18T17:12:17.217Z,NVDA,BUY,0.128,183.0800,-23.43,Close Short,,,,0.202240,Close Short,0.021090
2025-11-18T17:12:17.217Z,NVDA,BUY,0.091,183.0800,-16.66,Close Short,,,,0.143780,Close Short,0.014994
2025-11-18T17:12:17.217Z,NVDA,BUY,1.598,183.0800,-292.56,Close Short,,,,2.524840,Close Short,0.263305
2025-11-18T17:12:17.217Z,PLTR,SELL,3.769,170.0600,640.96,Close Long,,,,4.628332,Close Long,0.576860
2025-11-18T17:12:17.217Z,PLTR,SELL,0.197,170.0600,33.50,Close Long,,,,0.241916,Close Long,0.030151
2025-11-18T17:12:17.217Z,PLTR,SELL,1.549,170.0600,263.42,Close Long,,,,1.902172,Close Long,0.237080
2025-11-18T17:12:17.217Z,PLTR,SELL,6.395,170.0600,1087.53,Close Long,,,,7.853060,Close Long,0.978780
2025-11-18T17:58:24.738Z,NVDA,BUY,2.375,184.6200,-438.47,Open Long,,,,0.000000,Open Long,0.131541
2025-11-18T18:36:23.707Z,PLTR,BUY,5.38,170.3700,-916.59,Open Long,,,,0.000000,Open Long,0.824931
2025-11-18T19:15:30.076Z,NVDA,BUY,4.01,184.2800,-738.96,Open Long,,,,0.000000,Open Long,0.665066
2025-11-18T19:22:51.763Z,TSLA,SELL,1.75,403.8200,706.68,Open Short,,,,0.000000,Open Short,0.636016
2025-11-18T21:13:22.214Z,TSLA,SELL,1.67,400.5200,668.87,Open Short,,,,0.000000,Open Short,0.601981
2025-11-18T23:05:41.868Z,TSLA,BUY,3.42,400.8300,-1370.84,Close Short,,,,4.712760,Close Short,1.233754
2025-11-18T23:05:41.868Z,NVDA,SELL,6.385,181.2100,1157.03,Close Long,,,,-20.406460,Close Long,1.041323
2025-11-18T23:05:41.868Z,PLTR,SELL,3.305,166.6100,550.65,Close Long,,,,-12.426800,Close Long,0.495581
2025-11-18T23:05:41.868Z,PLTR,SELL,2.075,166.6100,345.72,Close Long,,,,-7.802000,Close Long,0.311144
2025-11-18T23:27:37.963Z,XYZ100,SELL,0.05,24526.0000,1226.30,Open Short,,,,0.000000,Open Short,1.103670
2025-11-18T23:47:40.799Z,XYZ100,SELL,0.1,24518.0000,2451.80,Open Short,,,,0.000000,Open Short,2.206620
2025-11-19T00:46:47.481Z,TSLA,SELL,1.12,398.6900,446.53,Open Short,,,,0.000000,Open Short,0.401879
2025-11-19T01:27:46.483Z,XYZ100,BUY,0.1204,24543.0000,-2954.98,Close Short,,,,-2.689736,Close Short,2.659479
2025-11-19T01:27:46.483Z,XYZ100,BUY,0.0296,24543.0000,-726.47,Close Short,,,,-0.661264,Close Short,0.653825
2025-11-19T01:27:47.072Z,TSLA,BUY,0.24,399.7700,-95.94,Close Short,,,,-0.259200,Close Short,0.086350
2025-11-19T01:27:47.072Z,TSLA,BUY,0.88,399.8000,-351.82,Close Short,,,,-0.976800,Close Short,0.316641
2025-11-19T07:31:51.003Z,NVDA,SELL,2.716,182.3800,495.34,Open Short,,,,0.000000,Open Short,0.148603
2025-11-19T07:32:10.166Z,NVDA,SELL,7.174,182.3800,1308.39,Open Short,,,,0.000000,Open Short,0.392518
2025-11-19T07:39:35.832Z,XYZ100,SELL,0.02,24524.0000,490.48,Open Short,,,,0.000000,Open Short,0.147144
2025-11-19T08:39:33.496Z,TSLA,SELL,1.53,401.5700,614.40,Open Short,,,,0.000000,Open Short,0.184320
2025-11-19T09:09:09.979Z,XYZ100,SELL,0.003,24522.0000,73.57,Open Short,,,,0.000000,Open Short,0.066209
2025-11-19T09:09:09.979Z,XYZ100,SELL,0.037,24522.0000,907.31,Open Short,,,,0.000000,Open Short,0.816582
2025-11-19T09:09:12.904Z,TSLA,SELL,0.92,400.3500,368.32,Open Short,,,,0.000000,Open Short,0.110496
2025-11-19T12:02:29.529Z,PLTR,SELL,2.37,168.7200,399.87,Open Short,,,,0.000000,Open Short,0.119959
2025-11-19T12:49:00.593Z,NVDA,SELL,0.137,185.1000,25.36,Open Short,,,,0.000000,Open Short,0.022822
2025-11-19T12:49:00.593Z,NVDA,SELL,0.13,185.1000,24.06,Open Short,,,,0.000000,Open Short,0.021656
2025-11-19T12:49:00.593Z,NVDA,SELL,1.733,185.1000,320.78,Open Short,,,,0.000000,Open Short,0.288700
2025-11-19T15:02:26.192Z,TSLA,BUY,0.92,410.3000,-377.48,Close Short,,,,-8.453880,Close Short,0.339728
2025-11-19T15:02:26.192Z,TSLA,BUY,1.289,410.3000,-528.88,Close Short,,,,-11.844621,Close Short,0.475989
2025-11-19T15:02:26.192Z,TSLA,BUY,0.241,410.3000,-98.88,Close Short,,,,-2.214549,Close Short,0.088994
2025-11-19T15:51:48.805Z,XYZ100,BUY,0.06,24751.0000,-1485.06,Close Short,,,,-13.700400,Close Short,1.336554
2025-11-19T15:51:49.923Z,NVDA,BUY,0.077,186.4300,-14.36,Close Short,,,,-0.276661,Close Short,0.012919
2025-11-19T15:51:49.923Z,NVDA,BUY,1.337,186.4300,-249.26,Close Short,,,,-4.803841,Close Short,0.224331
2025-11-19T15:51:49.923Z,NVDA,BUY,10.0,186.4300,-1864.30,Close Short,,,,-35.930000,Close Short,1.677870
2025-11-19T15:51:49.923Z,NVDA,BUY,0.375,186.4300,-69.91,Close Short,,,,-1.347375,Close Short,0.062920
2025-11-19T15:51:49.923Z,NVDA,BUY,0.101,186.4300,-18.83,Close Short,,,,-0.362893,Close Short,0.016946
2025-11-19T15:51:51.224Z,PLTR,BUY,2.37,166.9600,-395.70,Close Short,,,,4.171200,Close Short,0.356125
2025-11-19T16:27:20.131Z,NVDA,BUY,0.139,185.3100,-25.76,Open Long,,,,0.000000,Open Long,0.023182
2025-11-19T16:27:31.271Z,NVDA,BUY,8.321,185.3100,-1541.96,Open Long,,,,0.000000,Open Long,0.462589
2025-11-19T16:27:31.464Z,NVDA,BUY,4.155,185.3100,-769.96,Open Long,,,,0.000000,Open Long,0.230988
2025-11-19T16:31:14.199Z,NVDA,BUY,6.372,185.3100,-1180.80,Open Long,,,,0.000000,Open Long,0.354238
2025-11-19T16:31:17.113Z,NVDA,BUY,3.806,185.3100,-705.29,Open Long,,,,0.000000,Open Long,0.211586
2025-11-19T16:31:19.313Z,NVDA,BUY,1.0,185.3100,-185.31,Open Long,,,,0.000000,Open Long,0.055592
2025-11-19T16:31:21.471Z,NVDA,BUY,0.357,185.3100,-66.16,Open Long,,,,0.000000,Open Long,0.019846
2025-11-19T16:35:39.690Z,XYZ100,BUY,0.0011,24606.0000,-27.07,Open Long,,,,0.000000,Open Long,0.008119
2025-11-19T16:35:40.302Z,XYZ100,BUY,0.005,24606.0000,-123.03,Open Long,,,,0.000000,Open Long,0.036909
2025-11-19T16:35:43.440Z,XYZ100,BUY,0.005,24606.0000,-123.03,Open Long,,,,0.000000,Open Long,0.036909
2025-11-19T16:35:43.527Z,XYZ100,BUY,0.005,24606.0000,-123.03,Open Long,,,,0.000000,Open Long,0.036909
2025-11-19T16:35:44.133Z,XYZ100,BUY,0.001,24606.0000,-24.61,Open Long,,,,0.000000,Open Long,0.007381
2025-11-19T16:35:44.244Z,XYZ100,BUY,0.1415,24606.0000,-3481.75,Open Long,,,,0.000000,Open Long,1.044524
2025-11-19T16:35:47.019Z,XYZ100,BUY,0.005,24606.0000,-123.03,Open Long,,,,0.000000,Open Long,0.036909
2025-11-19T16:35:47.126Z,XYZ100,BUY,0.005,24606.0000,-123.03,Open Long,,,,0.000000,Open Long,0.036909
2025-11-19T16:35:48.011Z,XYZ100,BUY,0.001,24606.0000,-24.61,Open Long,,,,0.000000,Open Long,0.007381
2025-11-19T16:35:48.916Z,XYZ100,BUY,0.0104,24606.0000,-255.90,Open Long,,,,0.000000,Open Long,0.076770
2025-11-19T16:45:25.186Z,XYZ100,SELL,0.0468,24603.0000,1151.42,Close Long,,,,-0.140400,Close Long,1.036278
2025-11-19T16:45:25.186Z,XYZ100,SELL,0.0732,24603.0000,1800.94,Close Long,,,,-0.219600,Close Long,1.620845
2025-11-19T16:45:25.186Z,XYZ100,SELL,0.06,24603.0000,1476.18,Close Long,,,,-0.180000,Close Long,1.328562
2025-11-19T16:45:25.985Z,NVDA,SELL,24.15,185.2500,4473.79,Close Long,,,,-1.449000,Close Long,4.026408
2025-11-19T18:12:37.111Z,PLTR,SELL,9.97,164.7900,1642.96,Open Short,,,,0.000000,Open Short,1.478660
2025-11-19T19:17:25.355Z,PLTR,BUY,9.97,163.7600,-1632.69,Close Short,,,,10.269100,Close Short,1.469418
2025-11-19T21:17:45.661Z,NVDA,BUY,10.0,187.1200,-1871.20,Open Long,,,,0.000000,Open Long,0.561360
2025-11-19T21:17:46.195Z,NVDA,BUY,10.0,187.1200,-1871.20,Open Long,,,,0.000000,Open Long,0.561360
2025-11-19T21:17:46.465Z,NVDA,BUY,0.148,187.1200,-27.69,Open Long,,,,0.000000,Open Long,0.008308
2025-11-19T21:17:47.778Z,NVDA,BUY,0.534,187.1200,-99.92,Open Long,,,,0.000000,Open Long,0.029976
2025-11-19T21:17:48.649Z,NVDA,BUY,10.0,187.1200,-1871.20,Open Long,,,,0.000000,Open Long,0.561360
2025-11-19T21:17:48.735Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:49.093Z,NVDA,BUY,10.0,187.1200,-1871.20,Open Long,,,,0.000000,Open Long,0.561360
2025-11-19T21:17:49.373Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:49.575Z,NVDA,BUY,10.0,187.1200,-1871.20,Open Long,,,,0.000000,Open Long,0.561360
2025-11-19T21:17:50.010Z,NVDA,BUY,10.0,187.1200,-1871.20,Open Long,,,,0.000000,Open Long,0.561360
2025-11-19T21:17:50.080Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:50.563Z,NVDA,BUY,10.0,187.1200,-1871.20,Open Long,,,,0.000000,Open Long,0.561360
2025-11-19T21:17:50.801Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:51.409Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:52.066Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:53.096Z,NVDA,BUY,0.534,187.1200,-99.92,Open Long,,,,0.000000,Open Long,0.029976
2025-11-19T21:17:53.597Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:54.358Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:55.401Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:56.397Z,NVDA,BUY,1.0,187.1200,-187.12,Open Long,,,,0.000000,Open Long,0.056135
2025-11-19T21:17:56.475Z,NVDA,BUY,4.344,187.1200,-812.85,Open Long,,,,0.000000,Open Long,0.243854
2025-11-19T23:05:34.357Z,GOOGL,SELL,5.664,297.7500,1686.46,Open Short,,,,0.000000,Open Short,1.517810
2025-11-19T23:05:34.357Z,GOOGL,SELL,4.306,297.7500,1282.11,Open Short,,,,0.000000,Open Short,1.153900
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.107,297.7500,31.86,Open Short,,,,0.000000,Open Short,0.028673
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.061,297.7500,18.16,Open Short,,,,0.000000,Open Short,0.016346
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.173,297.7500,51.51,Open Short,,,,0.000000,Open Short,0.046359
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.87,297.7500,259.04,Open Short,,,,0.000000,Open Short,0.233138
2025-11-19T23:05:34.357Z,GOOGL,SELL,3.574,297.7500,1064.16,Open Short,,,,0.000000,Open Short,0.957742
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.676,297.7500,201.28,Open Short,,,,0.000000,Open Short,0.181151
2025-11-19T23:05:34.357Z,GOOGL,SELL,3.252,297.7500,968.28,Open Short,,,,0.000000,Open Short,0.871454
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.175,297.7500,52.11,Open Short,,,,0.000000,Open Short,0.046895
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.055,297.7500,16.38,Open Short,,,,0.000000,Open Short,0.014738
2025-11-19T23:05:34.357Z,GOOGL,SELL,1.438,297.7500,428.16,Open Short,,,,0.000000,Open Short,0.385348
2025-11-19T23:05:34.357Z,GOOGL,SELL,2.233,297.7500,664.88,Open Short,,,,0.000000,Open Short,0.598388
2025-11-19T23:05:34.357Z,GOOGL,SELL,1.542,297.7500,459.13,Open Short,,,,0.000000,Open Short,0.413217
2025-11-19T23:05:34.357Z,GOOGL,SELL,2.483,297.7500,739.31,Open Short,,,,0.000000,Open Short,0.665381
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.04,297.7500,11.91,Open Short,,,,0.000000,Open Short,0.010719
2025-11-19T23:05:34.357Z,GOOGL,SELL,1.494,297.7500,444.84,Open Short,,,,0.000000,Open Short,0.400354
2025-11-19T23:05:34.357Z,GOOGL,SELL,2.033,297.7500,605.33,Open Short,,,,0.000000,Open Short,0.544793
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.274,297.7500,81.58,Open Short,,,,0.000000,Open Short,0.073425
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.531,297.7500,158.11,Open Short,,,,0.000000,Open Short,0.142294
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.203,297.7500,60.44,Open Short,,,,0.000000,Open Short,0.054398
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.063,297.7500,18.76,Open Short,,,,0.000000,Open Short,0.016882
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.054,297.7500,16.08,Open Short,,,,0.000000,Open Short,0.014470
2025-11-19T23:05:34.357Z,GOOGL,SELL,5.361,297.7500,1596.24,Open Short,,,,0.000000,Open Short,1.436613
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.48,297.7500,142.92,Open Short,,,,0.000000,Open Short,0.128628
2025-11-19T23:05:34.357Z,GOOGL,SELL,2.449,297.7500,729.19,Open Short,,,,0.000000,Open Short,0.656270
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.961,297.7500,286.14,Open Short,,,,0.000000,Open Short,0.257523
2025-11-19T23:05:34.357Z,GOOGL,SELL,1.531,297.7500,455.86,Open Short,,,,0.000000,Open Short,0.410269
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.292,297.7500,86.94,Open Short,,,,0.000000,Open Short,0.078248
2025-11-19T23:05:34.357Z,GOOGL,SELL,1.487,297.7500,442.75,Open Short,,,,0.000000,Open Short,0.398478
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.91,297.7500,270.95,Open Short,,,,0.000000,Open Short,0.243857
2025-11-19T23:05:34.357Z,GOOGL,SELL,0.188,297.7500,55.98,Open Short,,,,0.000000,Open Short,0.050379
2025-11-20T00:37:40.247Z,NVDA,SELL,0.029,196.8500,5.71,Close Long,,,,0.282170,Close Long,0.005137
2025-11-20T00:37:40.247Z,NVDA,SELL,1.496,196.8500,294.49,Close Long,,,,14.556080,Close Long,0.265038
2025-11-20T00:37:40.247Z,NVDA,SELL,3.24,196.8500,637.79,Close Long,,,,31.525200,Close Long,0.574014
2025-11-20T00:37:40.247Z,NVDA,SELL,0.368,196.8500,72.44,Close Long,,,,3.580640,Close Long,0.065196
2025-11-20T00:37:40.247Z,NVDA,SELL,15.59,196.8500,3068.89,Close Long,,,,151.690700,Close Long,2.762002
2025-11-20T00:37:40.247Z,NVDA,SELL,5.846,196.8500,1150.79,Close Long,,,,56.881580,Close Long,1.035706
2025-11-20T00:37:40.247Z,NVDA,SELL,5.847,196.8500,1150.98,Close Long,,,,56.891310,Close Long,1.035883
2025-11-20T00:37:40.247Z,NVDA,SELL,3.521,196.8500,693.11,Close Long,,,,34.259330,Close Long,0.623797
2025-11-20T00:37:40.247Z,NVDA,SELL,0.726,196.8500,142.91,Close Long,,,,7.063980,Close Long,0.128621
2025-11-20T00:37:40.247Z,NVDA,SELL,0.483,196.8400,95.07,Close Long,,,,4.694760,Close Long,0.085566
2025-11-20T00:37:40.247Z,NVDA,SELL,0.423,196.8400,83.26,Close Long,,,,4.111560,Close Long,0.074936
2025-11-20T00:37:40.247Z,NVDA,SELL,1.948,196.8400,383.44,Close Long,,,,18.934560,Close Long,0.345099
2025-11-20T00:37:40.247Z,NVDA,SELL,4.621,196.8400,909.60,Close Long,,,,44.916120,Close Long,0.818637
2025-11-20T00:37:40.247Z,NVDA,SELL,0.623,196.8400,122.63,Close Long,,,,6.055560,Close Long,0.110368
2025-11-20T00:37:40.247Z,NVDA,SELL,0.304,196.8200,59.83,Close Long,,,,2.948800,Close Long,0.053849
2025-11-20T00:37:40.247Z,NVDA,SELL,0.373,196.7600,73.39,Close Long,,,,3.595720,Close Long,0.066052
2025-11-20T00:37:40.247Z,NVDA,SELL,5.184,196.7300,1019.85,Close Long,,,,49.818240,Close Long,0.917863
2025-11-20T00:37:40.247Z,NVDA,SELL,1.645,196.7100,323.59,Close Long,,,,15.775550,Close Long,0.291229
2025-11-20T00:37:40.247Z,NVDA,SELL,3.305,196.7100,650.13,Close Long,,,,31.694950,Close Long,0.585113
2025-11-20T00:37:40.247Z,NVDA,SELL,3.31,196.7100,651.11,Close Long,,,,31.742900,Close Long,0.585999
2025-11-20T00:37:40.247Z,NVDA,SELL,1.0,196.7000,196.70,Close Long,,,,9.580000,Close Long,0.177030
2025-11-20T00:37:40.247Z,NVDA,SELL,0.526,196.7000,103.46,Close Long,,,,5.039080,Close Long,0.093117
2025-11-20T00:37:40.247Z,NVDA,SELL,3.29,196.6700,647.04,Close Long,,,,31.419500,Close Long,0.582339
2025-11-20T00:37:40.247Z,NVDA,SELL,1.0,196.6600,196.66,Close Long,,,,9.540000,Close Long,0.176994
2025-11-20T00:37:40.247Z,NVDA,SELL,5.184,196.6600,1019.49,Close Long,,,,49.455360,Close Long,0.917536
2025-11-20T00:37:40.247Z,NVDA,SELL,6.105,196.6400,1200.49,Close Long,,,,58.119600,Close Long,1.080438
2025-11-20T00:37:40.247Z,NVDA,SELL,4.796,196.6200,942.99,Close Long,,,,45.562000,Close Long,0.848690
2025-11-20T00:37:40.247Z,NVDA,SELL,4.777,196.6200,939.25,Close Long,,,,45.381500,Close Long,0.845328
2025-11-20T01:48:43.083Z,NVDA,SELL,0.06,195.9700,11.76,Open Short,,,,0.000000,Open Short,0.003527
2025-11-20T01:49:13.034Z,NVDA,SELL,0.061,195.9700,11.95,Open Short,,,,0.000000,Open Short,0.003586
2025-11-20T01:49:23.751Z,NVDA,SELL,0.601,195.9700,117.78,Open Short,,,,0.000000,Open Short,0.035333
2025-11-20T01:49:43.016Z,NVDA,SELL,0.06,195.9700,11.76,Open Short,,,,0.000000,Open Short,0.003527
2025-11-20T01:50:13.023Z,NVDA,SELL,0.06,195.9700,11.76,Open Short,,,,0.000000,Open Short,0.003527
2025-11-20T01:50:16.264Z,NVDA,SELL,1.245,195.9700,243.98,Open Short,,,,0.000000,Open Short,0.073194
2025-11-20T01:50:37.519Z,NVDA,SELL,0.371,195.9700,72.70,Open Short,,,,0.000000,Open Short,0.021811
2025-11-20T01:50:43.075Z,NVDA,SELL,0.061,195.9700,11.95,Open Short,,,,0.000000,Open Short,0.003586
2025-11-20T01:51:13.038Z,NVDA,SELL,0.06,195.9700,11.76,Open Short,,,,0.000000,Open Short,0.003527
2025-11-20T01:51:23.721Z,NVDA,SELL,10.0,195.9700,1959.70,Open Short,,,,0.000000,Open Short,0.587910
2025-11-20T01:51:43.046Z,NVDA,SELL,0.06,195.9700,11.76,Open Short,,,,0.000000,Open Short,0.003527
2025-11-20T01:52:13.061Z,NVDA,SELL,0.061,195.9700,11.95,Open Short,,,,0.000000,Open Short,0.003586
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.251,301.0800,75.57,Open Short,,,,0.000000,Open Short,0.068013
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.663,301.0800,199.62,Open Short,,,,0.000000,Open Short,0.179654
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.311,301.0800,93.64,Open Short,,,,0.000000,Open Short,0.084272
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.919,301.0800,276.69,Open Short,,,,0.000000,Open Short,0.249023
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.336,301.0800,101.16,Open Short,,,,0.000000,Open Short,0.091046
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.28,301.0800,84.30,Open Short,,,,0.000000,Open Short,0.075872
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.232,301.0800,69.85,Open Short,,,,0.000000,Open Short,0.062865
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.191,301.0800,57.51,Open Short,,,,0.000000,Open Short,0.051755
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.606,301.0800,182.45,Open Short,,,,0.000000,Open Short,0.164209
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.325,301.0800,97.85,Open Short,,,,0.000000,Open Short,0.088065
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.166,301.0800,49.98,Open Short,,,,0.000000,Open Short,0.044981
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.048,301.0800,14.45,Open Short,,,,0.000000,Open Short,0.013006
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.04,301.0800,12.04,Open Short,,,,0.000000,Open Short,0.010838
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.352,301.0800,105.98,Open Short,,,,0.000000,Open Short,0.095382
2025-11-20T03:58:37.729Z,GOOGL,SELL,0.453,301.0800,136.39,Open Short,,,,0.000000,Open Short,0.122750
2025-11-20T03:58:37.729Z,GOOGL,SELL,1.476,301.0800,444.39,Open Short,,,,0.000000,Open Short,0.399954
2025-11-20T03:58:37.729Z,GOOGL,SELL,2.264,301.0800,681.65,Open Short,,,,0.000000,Open Short,0.613480
