filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-28T08:14:47.669Z,PLTR,BUY,0.084,166.5600,-13.99,Open Long,,,,0.000000,Open Long,0.000335
2025-11-28T08:14:47.859Z,PLTR,BUY,5.0,166.5600,-832.80,Open Long,,,,0.000000,Open Long,0.019987
2025-11-28T08:19:38.934Z,PLTR,BUY,5.486,166.4700,-913.25,Open Long,,,,0.000000,Open Long,0.073060
2025-11-28T08:19:39.756Z,PLTR,BUY,0.095,166.4700,-15.81,Open Long,,,,0.000000,Open Long,0.000379
2025-11-28T08:34:04.391Z,NVDA,BUY,1.08,180.4400,-194.88,Open Long,,,,0.000000,Open Long,0.015590
2025-11-28T08:34:04.391Z,NVDA,BUY,0.297,180.4400,-53.59,Open Long,,,,0.000000,Open Long,0.004287
2025-11-28T08:34:04.391Z,NVDA,BUY,1.651,180.4400,-297.91,Open Long,,,,0.000000,Open Long,0.023832
2025-11-28T08:34:04.391Z,NVDA,BUY,2.953,180.4400,-532.84,Open Long,,,,0.000000,Open Long,0.042627
2025-11-28T08:34:04.391Z,NVDA,BUY,0.808,180.4400,-145.80,Open Long,,,,0.000000,Open Long,0.011663
2025-11-28T08:34:05.564Z,NVDA,BUY,0.073,180.4400,-13.17,Open Long,,,,0.000000,Open Long,0.000316
2025-11-28T08:34:05.564Z,NVDA,BUY,0.082,180.4400,-14.80,Open Long,,,,0.000000,Open Long,0.000355
2025-11-28T08:34:22.607Z,NVDA,BUY,1.31,180.4400,-236.38,Open Long,,,,0.000000,Open Long,0.005673
2025-11-28T09:09:08.493Z,PLTR,SELL,6.25,166.5400,1040.88,Close Long,,,,-1.400000,Close Long,0.083270
2025-11-28T09:09:08.493Z,PLTR,SELL,3.305,166.5400,550.41,Close Long,,,,-0.740320,Close Long,0.044033
2025-11-28T09:09:08.493Z,PLTR,SELL,1.32,166.5400,219.83,Close Long,,,,-0.295680,Close Long,0.017586
2025-11-28T09:09:08.493Z,PLTR,SELL,0.488,166.5300,81.27,Close Long,,,,-0.114192,Close Long,0.006501
2025-11-28T09:09:08.493Z,PLTR,SELL,29.441,166.5000,4901.93,Close Long,,,,-7.772424,Close Long,0.392154
2025-11-28T09:09:08.493Z,PLTR,SELL,0.088,166.4900,14.65,Close Long,,,,-0.024112,Close Long,0.001172
2025-11-28T09:09:08.493Z,PLTR,SELL,1.805,166.4900,300.51,Close Long,,,,-0.494570,Close Long,0.024041
2025-11-28T09:09:08.493Z,PLTR,SELL,0.088,166.4900,14.65,Close Long,,,,-0.024112,Close Long,0.001172
2025-11-28T09:09:08.493Z,PLTR,SELL,2.258,166.4900,375.93,Close Long,,,,-0.618692,Close Long,0.030074
2025-11-28T09:09:08.493Z,PLTR,SELL,1.809,166.4900,301.18,Close Long,,,,-0.495666,Close Long,0.024094
2025-11-28T09:09:08.493Z,PLTR,SELL,0.085,166.4900,14.15,Close Long,,,,-0.023290,Close Long,0.001132
2025-11-28T09:09:08.493Z,PLTR,SELL,2.288,166.4900,380.93,Close Long,,,,-0.626912,Close Long,0.030474
2025-11-28T09:09:08.493Z,PLTR,SELL,1.859,166.4800,309.49,Close Long,,,,-0.527956,Close Long,0.024758
2025-11-28T09:09:08.493Z,PLTR,SELL,2.385,166.4800,397.05,Close Long,,,,-0.677340,Close Long,0.031764
2025-11-28T09:09:08.493Z,PLTR,SELL,1.921,166.4800,319.81,Close Long,,,,-0.545564,Close Long,0.025584
2025-11-28T09:09:08.493Z,PLTR,SELL,3.104,166.4800,516.75,Close Long,,,,-0.881536,Close Long,0.041340
2025-11-28T09:09:08.493Z,PLTR,SELL,0.074,166.4800,12.32,Close Long,,,,-0.021016,Close Long,0.000985
2025-11-28T09:09:08.493Z,PLTR,SELL,0.066,166.4700,10.99,Close Long,,,,-0.019404,Close Long,0.000878
2025-11-28T09:09:08.493Z,PLTR,SELL,3.305,166.4500,550.12,Close Long,,,,-1.037770,Close Long,0.044009
2025-11-28T09:09:08.493Z,PLTR,SELL,1.32,166.4500,219.71,Close Long,,,,-0.414480,Close Long,0.017577
2025-11-28T09:09:08.493Z,PLTR,SELL,15.013,166.4400,2498.76,Close Long,,,,-4.864212,Close Long,0.199901
2025-11-28T09:09:08.493Z,PLTR,SELL,0.066,166.4000,10.98,Close Long,,,,-0.024024,Close Long,0.000878
2025-11-28T09:09:08.493Z,PLTR,SELL,3.287,166.3800,546.89,Close Long,,,,-1.262208,Close Long,0.043751
2025-11-28T09:46:36.000Z,AMZN,BUY,2.0,230.7200,-461.44,Open Long,,,,0.000000,Open Long,0.011074
2025-11-28T09:46:37.499Z,AMZN,BUY,2.0,230.7200,-461.44,Open Long,,,,0.000000,Open Long,0.011074
2025-11-28T09:46:38.365Z,AMZN,BUY,6.506,230.7200,-1501.06,Open Long,,,,0.000000,Open Long,0.036025
2025-11-28T09:46:38.506Z,AMZN,BUY,0.047,230.7200,-10.84,Open Long,,,,0.000000,Open Long,0.000260
2025-11-28T09:46:39.310Z,AMZN,BUY,2.0,230.7200,-461.44,Open Long,,,,0.000000,Open Long,0.011074
2025-11-28T09:46:39.702Z,AMZN,BUY,0.048,230.7200,-11.07,Open Long,,,,0.000000,Open Long,0.000265
2025-11-28T09:46:40.673Z,AMZN,BUY,2.0,230.7200,-461.44,Open Long,,,,0.000000,Open Long,0.011074
2025-11-28T10:05:16.305Z,MSFT,BUY,1.259,488.9900,-615.64,Open Long,,,,0.000000,Open Long,0.049251
2025-11-28T10:05:16.305Z,MSFT,BUY,0.711,488.9900,-347.67,Open Long,,,,0.000000,Open Long,0.027813
2025-11-28T10:05:16.305Z,MSFT,BUY,0.188,488.9900,-91.93,Open Long,,,,0.000000,Open Long,0.007354
2025-11-28T10:28:25.507Z,AMZN,SELL,0.044,230.8100,10.16,Close Long,,,,0.003960,Close Long,0.000812
2025-11-28T10:28:25.507Z,AMZN,SELL,2.644,230.8100,610.26,Close Long,,,,0.237960,Close Long,0.048820
2025-11-28T10:28:25.507Z,AMZN,SELL,2.325,230.8100,536.63,Close Long,,,,0.209250,Close Long,0.042930
2025-11-28T10:28:25.507Z,AMZN,SELL,0.234,230.8100,54.01,Close Long,,,,0.021060,Close Long,0.004320
2025-11-28T10:28:25.507Z,AMZN,SELL,0.234,230.8100,54.01,Close Long,,,,0.021060,Close Long,0.004320
2025-11-28T10:28:25.507Z,AMZN,SELL,0.224,230.8100,51.70,Close Long,,,,0.020160,Close Long,0.004136
2025-11-28T10:28:25.507Z,AMZN,SELL,0.09,230.8100,20.77,Close Long,,,,0.008100,Close Long,0.001661
2025-11-28T10:28:25.507Z,AMZN,SELL,0.568,230.8100,131.10,Close Long,,,,0.051120,Close Long,0.010488
2025-11-28T10:28:25.507Z,AMZN,SELL,0.302,230.8100,69.70,Close Long,,,,0.027180,Close Long,0.005576
2025-11-28T10:28:25.507Z,AMZN,SELL,0.23,230.8100,53.09,Close Long,,,,0.020700,Close Long,0.004246
2025-11-28T10:28:25.507Z,AMZN,SELL,0.196,230.8100,45.24,Close Long,,,,0.017640,Close Long,0.003619
